Day;Titik;ADCpHTanah;pHTanah;ADCKelembabanTanah ;KelembabanTanah;SuhuUdara;KelembabanUdara;Label;pHTanah
4;5;342;3.03;498;51;38;47;Tidak;3,03
4;5;343;3.02;498;51;38;47;Tidak;3,02
4;5;342;3.03;498;51;38;47;Tidak;3,03
4;5;343;3.02;498;51;38;47;Tidak;3,02
4;5;342;3.03;499;51;38;47;Tidak;3,03
4;5;343;3.02;499;51;38;47;Tidak;3,02
4;5;343;3.02;498;51;38;47;Tidak;3,02
4;5;343;3.02;499;51;38;47;Tidak;3,02
4;5;342;3.03;499;51;38;47;Tidak;3,03
4;5;344;3;499;51;38;47;Tidak;3,00
4;5;343;3.02;499;51;38;47;Tidak;3,02
4;5;343;6.19;499;51;38;48;Ya;6,19
4;5;343;6.19;499;51;38;48;Ya;6,19
4;5;344;6.19;499;51;38;48;Ya;6,19
4;5;343;6.19;499;51;38;48;Ya;6,19
4;5;344;6.19;500;51;38;48;Ya;6,19
4;5;343;6.19;500;51;38;48;Ya;6,19
4;5;344;6.19;500;51;38;47;Ya;6,19
4;5;342;6.19;500;51;38;47;Ya;6,19
4;5;343;6.19;500;51;38;47;Ya;6,19
4;5;343;6.19;500;51;38;47;Ya;6,19
4;5;343;6.17;500;51;38;47;Ya;6,17
4;5;343;6.19;500;51;38;47;Ya;6,19
4;5;344;6.19;500;51;38;47;Ya;6,19
4;5;343;6.19;500;51;38;47;Ya;6,19
4;5;345;6.17;501;51;38;47;Ya;6,17
4;5;344;6.19;501;51;38;47;Ya;6,19
4;5;345;6.19;501;51;38;47;Ya;6,19
4;5;344;6.19;501;51;38;47;Ya;6,19
4;5;345;6.19;501;51;38;47;Ya;6,19
4;5;344;6.19;502;51;38;47;Ya;6,19
4;5;345;6.19;502;51;38;47;Ya;6,19
4;5;344;6.19;501;51;38;47;Ya;6,19
4;5;345;6.19;502;51;38;47;Ya;6,19
4;5;345;6.19;502;51;38;47;Ya;6,19
4;5;346;6.19;502;51;38;47;Ya;6,19
4;5;345;6.19;502;51;38;47;Ya;6,19
4;5;346;6.17;503;51;38;47;Ya;6,17
4;5;346;6.19;503;51;38;47;Ya;6,19
4;5;347;6.17;503;51;38;47;Ya;6,17
4;5;347;6.17;503;51;38;47;Ya;6,17
4;5;347;6.17;503;51;38;47;Ya;6,17
4;5;347;6.17;503;51;38;47;Ya;6,17
4;5;347;6.16;504;51;38;47;Ya;6,16
4;5;347;6.17;504;51;38;47;Ya;6,17
4;5;348;6.17;504;51;38;47;Ya;6,17
4;5;347;6.17;504;51;38;47;Ya;6,17
4;5;348;6.17;505;51;38;48;Ya;6,17
4;5;348;6.17;505;51;38;48;Ya;6,17
4;5;349;6.17;505;51;38;47;Ya;6,17
4;5;349;6.17;505;51;38;47;Ya;6,17
4;5;350;6.17;506;51;38;47;Ya;6,17
4;5;349;6.17;506;51;38;47;Ya;6,17
4;5;350;6.17;506;51;38;47;Ya;6,17
4;5;350;6.17;506;51;38;47;Ya;6,17
4;5;361;6.17;535;48;38;47;Ya;6,17
4;5;195;6.17;663;35;38;47;Ya;6,17
4;5;148;6.17;646;37;38;47;Ya;6,17
4;5;327;6.17;514;50;38;47;Ya;6,17
4;5;317;6.17;502;51;38;48;Ya;6,17
4;5;320;6.17;502;51;38;48;Ya;6,17
4;5;323;6.17;502;51;38;48;Ya;6,17
4;5;323;6.17;501;51;38;48;Ya;6,17
4;5;325;6.17;502;51;38;48;Ya;6,17
4;5;325;6.17;503;51;38;48;Ya;6,17
4;5;326;6.17;506;51;38;48;Ya;6,17
4;5;158;6.17;641;37;38;48;Ya;6,17
4;5;292;6.16;499;51;38;48;Ya;6,16
4;5;343;6.17;533;48;38;48;Ya;6,17
4;5;319;6.17;509;50;38;48;Ya;6,17
4;5;327;6.17;512;50;38;48;Ya;6,17
4;5;336;6.16;502;51;38;48;Ya;6,16
4;5;337;6.17;502;51;38;48;Ya;6,17
4;5;336;6.16;520;49;38;48;Ya;6,16
4;5;348;6.16;511;50;38;48;Ya;6,16
4;5;351;6.16;542;47;38;48;Ya;6,16
4;5;348;6.16;552;46;38;48;Ya;6,16
4;5;361;6.16;526;49;38;48;Ya;6,16
4;5;355;6.16;555;46;38;48;Ya;6,16
4;5;371;6.16;618;40;38;48;Ya;6,16
4;5;126;6.16;666;35;38;48;Ya;6,16
4;5;109;6.16;623;39;38;48;Ya;6,16
4;5;100;6.16;627;39;38;48;Ya;6,16
4;5;90;6.16;618;40;38;48;Ya;6,16
4;5;85;6.17;621;39;38;48;Ya;6,17
4;5;78;6.17;617;40;38;48;Ya;6,17
4;5;74;6.16;618;40;38;48;Ya;6,16
4;5;69;6.16;656;36;38;48;Ya;6,16
4;5;66;6.17;801;22;38;48;Ya;6,17
4;5;62;6.16;776;24;38;49;Ya;6,16
4;5;60;6.17;808;21;38;49;Ya;6,17
4;5;56;6.16;818;20;38;49;Ya;6,16
4;5;54;6.16;808;21;38;49;Ya;6,16
4;5;52;6.16;812;21;38;49;Ya;6,16
4;5;49;6.16;805;21;38;49;Ya;6,16
4;5;48;6.16;798;22;38;49;Ya;6,16
4;5;46;6.16;777;24;38;49;Ya;6,16
4;5;45;6.16;771;25;38;49;Ya;6,16
4;5;42;6.16;806;21;38;49;Ya;6,16
4;5;43;6.16;789;23;38;49;Ya;6,16
4;5;40;6.14;812;21;38;49;Ya;6,14
4;5;40;6.14;812;21;38;49;Ya;6,14
4;5;38;6.16;599;41;38;49;Ya;6,16
4;5;37;6.14;685;33;38;49;Ya;6,14
4;5;37;6.16;611;40;38;49;Ya;6,16
4;5;36;6.14;743;27;38;49;Ya;6,14
4;5;35;6.14;1020;0;38;49;Ya;6,14
4;5;44;6.14;1021;0;38;49;Ya;6,14
4;5;55;6.14;1021;0;38;49;Ya;6,14
4;5;56;6.14;1021;0;38;49;Ya;6,14
4;5;263;6.14;633;38;38;49;Ya;6,14
4;5;298;6.13;648;37;38;49;Ya;6,13
4;5;316;6.14;661;35;38;49;Ya;6,14
4;5;322;6.14;666;35;38;49;Ya;6,14
4;5;329;6.13;670;35;38;49;Ya;6,13
4;5;334;6.14;673;34;38;49;Ya;6,14
4;5;344;6.14;722;29;38;49;Ya;6,14
4;5;193;5.1;641;37;38;49;Ya;5,10
4;5;317;3.38;729;29;38;49;Ya;3,38
4;5;103;6.35;793;22;38;49;Ya;6,35
4;5;84;6.62;801;22;37;50;Tidak;6,62
4;5;73;6.77;816;20;37;50;Tidak;6,77
4;5;63;6.91;808;21;37;50;Tidak;6,91
4;5;64;6.9;795;22;37;50;Tidak;6,90
4;5;57;6.99;796;22;37;50;Tidak;6,99
4;5;56;7.01;798;22;37;50;Tidak;7,01
4;5;53;7.05;794;22;37;50;Tidak;7,05
4;5;53;7.05;794;22;37;50;Tidak;7,05
4;5;52;7.06;795;22;37;50;Tidak;7,06
4;5;48;7.12;795;22;37;50;Tidak;7,12
4;5;40;7.23;796;22;37;50;Tidak;7,23
4;5;45;7.16;800;22;37;50;Tidak;7,16
4;5;47;7.13;777;24;37;50;Tidak;7,13
4;5;48;7.12;826;19;37;50;Tidak;7,12
4;5;225;4.66;676;34;37;50;Tidak;4,66
4;5;220;4.73;676;34;37;50;Tidak;4,73
4;5;235;4.52;682;33;37;51;Tidak;4,52
4;5;239;4.46;680;34;37;51;Tidak;4,46
4;5;257;4.21;683;33;37;51;Tidak;4,21
4;5;257;4.21;683;33;37;51;Tidak;4,21
4;5;302;3.59;702;31;37;50;Tidak;3,59
4;5;321;3.32;745;27;37;50;Tidak;3,32
4;6;316;3.39;752;26;37;43;Tidak;3,39
4;6;318;3.36;752;26;37;43;Tidak;3,36
4;6;321;3.32;753;26;37;43;Tidak;3,32
4;6;322;3.31;754;26;37;43;Tidak;3,31
4;6;324;3.28;754;26;37;43;Tidak;3,28
4;6;324;3.28;754;26;37;43;Tidak;3,28
4;6;326;3.25;754;26;37;44;Tidak;3,25
4;6;326;3.25;755;26;37;44;Tidak;3,25
4;6;328;3.23;755;26;37;44;Tidak;3,23
4;6;266;4.09;682;33;37;44;Tidak;4,09
4;6;278;3.92;649;37;37;45;Tidak;3,92
4;6;297;3.66;676;34;37;45;Tidak;3,66
4;6;300;3.62;741;28;37;45;Tidak;3,62
4;6;299;3.63;744;27;37;45;Tidak;3,63
4;6;299;3.63;748;27;37;45;Tidak;3,63
4;6;300;3.62;748;27;37;45;Tidak;3,62
4;6;284;3.84;699;32;37;46;Tidak;3,84
4;6;282;3.87;700;32;37;46;Tidak;3,87
4;6;283;3.85;701;31;37;46;Tidak;3,85
4;6;283;3.85;703;31;37;46;Tidak;3,85
4;6;285;3.82;706;31;37;45;Tidak;3,82
4;6;285;3.82;707;31;37;45;Tidak;3,82
4;6;286;3.81;709;31;37;45;Tidak;3,81
4;6;284;3.84;710;31;37;45;Tidak;3,84
4;6;285;3.82;712;30;37;45;Tidak;3,82
4;6;259;6.19;824;19;37;45;Ya;6,19
4;6;256;6.17;764;25;37;45;Ya;6,17
4;6;253;6.19;766;25;37;45;Ya;6,19
4;6;253;6.19;768;25;37;46;Ya;6,19
4;6;250;6.19;770;25;37;46;Ya;6,19
4;6;255;6.16;761;26;37;45;Ya;6,16
4;6;254;6.19;762;26;37;45;Ya;6,19
4;6;254;6.19;765;25;37;45;Ya;6,19
4;6;254;6.19;767;25;37;45;Ya;6,19
4;6;254;6.19;769;25;37;44;Ya;6,19
4;6;252;6.19;770;25;37;44;Ya;6,19
4;6;252;6.19;771;25;37;44;Ya;6,19
4;6;251;6.19;772;25;37;44;Ya;6,19
4;6;251;6.17;773;24;37;44;Ya;6,17
4;6;251;6.19;774;24;37;44;Ya;6,19
4;6;252;6.19;774;24;37;44;Ya;6,19
4;6;252;6.19;775;24;37;44;Ya;6,19
4;6;252;6.19;776;24;37;44;Ya;6,19
4;6;250;6.19;777;24;37;44;Ya;6,19
4;6;251;6.19;777;24;37;44;Ya;6,19
4;6;250;6.19;778;24;37;44;Ya;6,19
4;6;250;6.19;779;24;37;44;Ya;6,19
4;6;250;6.19;780;24;37;44;Ya;6,19
4;6;250;6.19;781;24;37;45;Ya;6,19
4;6;249;6.19;781;24;37;45;Ya;6,19
4;6;249;6.19;782;24;37;45;Ya;6,19
4;6;248;6.19;783;23;37;45;Ya;6,19
4;6;248;6.19;784;23;37;45;Ya;6,19
4;6;249;6.19;783;23;37;45;Ya;6,19
4;6;248;6.19;784;23;37;45;Ya;6,19
4;6;247;6.19;785;23;37;45;Ya;6,19
4;6;248;6.19;786;23;37;46;Ya;6,19
4;6;246;6.19;787;23;37;46;Ya;6,19
4;6;247;6.17;787;23;37;46;Ya;6,17
4;6;246;6.19;786;23;37;46;Ya;6,19
4;6;247;6.19;788;23;37;46;Ya;6,19
4;6;247;6.19;787;23;37;46;Ya;6,19
4;6;247;6.17;789;23;37;46;Ya;6,17
4;6;246;6.19;790;23;37;46;Ya;6,19
4;6;246;6.19;790;23;37;46;Ya;6,19
4;6;245;6.19;791;23;37;46;Ya;6,19
4;6;245;6.19;791;23;37;47;Ya;6,19
4;6;245;6.19;792;23;37;47;Ya;6,19
4;6;245;6.19;793;22;37;47;Ya;6,19
4;6;245;6.19;793;22;37;47;Ya;6,19
4;6;245;6.19;794;22;37;47;Ya;6,19
4;6;244;6.19;794;22;37;47;Ya;6,19
4;6;244;6.19;795;22;37;47;Ya;6,19
4;6;243;6.19;795;22;37;47;Ya;6,19
4;6;244;6.17;795;22;37;47;Ya;6,17
4;6;243;6.19;795;22;37;47;Ya;6,19
4;6;244;6.17;797;22;37;47;Ya;6,17
4;6;243;6.17;797;22;37;47;Ya;6,17
4;6;243;6.17;798;22;37;48;Ya;6,17
4;6;242;6.17;798;22;37;48;Ya;6,17
4;6;243;6.16;798;22;37;48;Ya;6,16
4;6;242;6.17;798;22;37;48;Ya;6,17
4;6;242;6.17;799;22;37;48;Ya;6,17
4;6;242;6.17;799;22;37;48;Ya;6,17
4;6;243;6.17;800;22;37;48;Ya;6,17
4;6;242;6.17;800;22;37;48;Ya;6,17
4;6;242;6.17;801;22;37;48;Ya;6,17
4;6;241;6.17;801;22;37;48;Ya;6,17
4;6;241;6.17;803;22;37;48;Ya;6,17
4;6;240;6.17;802;22;37;48;Ya;6,17
4;6;241;6.17;803;22;37;48;Ya;6,17
4;6;241;6.17;802;22;37;48;Ya;6,17
4;6;241;6.17;804;21;37;48;Ya;6,17
4;6;240;6.17;804;21;37;48;Ya;6,17
4;6;240;6.17;805;21;37;48;Ya;6,17
4;6;239;6.17;805;21;37;48;Ya;6,17
4;6;239;6.17;806;21;37;48;Ya;6,17
4;6;238;6.17;806;21;37;48;Ya;6,17
4;6;239;6.17;807;21;37;48;Ya;6,17
4;6;238;6.17;807;21;37;48;Ya;6,17
4;6;239;6.17;807;21;37;48;Ya;6,17
4;6;238;6.17;808;21;37;48;Ya;6,17
4;6;238;6.17;808;21;37;48;Ya;6,17
4;6;237;6.17;809;21;37;48;Ya;6,17
4;6;237;6.16;810;21;37;48;Ya;6,16
4;6;236;6.17;810;21;37;48;Ya;6,17
4;6;237;6.17;810;21;37;48;Ya;6,17
4;6;236;6.17;811;21;37;48;Ya;6,17
4;6;237;6.16;811;21;37;48;Ya;6,16
4;6;236;6.17;811;21;37;48;Ya;6,17
4;6;236;6.16;811;21;37;48;Ya;6,16
4;6;236;6.16;812;21;37;48;Ya;6,16
4;6;234;6.16;812;21;37;48;Ya;6,16
4;6;235;6.16;813;21;37;48;Ya;6,16
4;6;235;6.16;813;21;37;48;Ya;6,16
4;6;235;6.16;813;21;37;48;Ya;6,16
4;6;234;6.16;813;21;37;48;Ya;6,16
4;6;235;6.16;814;20;37;48;Ya;6,16
4;6;233;6.16;814;20;37;48;Ya;6,16
4;6;234;6.16;814;20;37;48;Ya;6,16
4;6;233;6.16;815;20;37;48;Ya;6,16
4;6;234;6.17;815;20;37;48;Ya;6,17
4;6;234;6.17;816;20;37;48;Ya;6,17
4;6;234;6.16;816;20;37;48;Ya;6,16
4;6;233;6.16;816;20;37;48;Ya;6,16
4;6;233;6.17;816;20;37;48;Ya;6,17
4;6;232;6.16;816;20;37;48;Ya;6,16
4;6;233;6.17;816;20;37;49;Ya;6,17
4;6;233;6.16;817;20;37;49;Ya;6,16
4;6;234;6.16;816;20;37;49;Ya;6,16
4;6;233;6.16;817;20;37;49;Ya;6,16
4;6;234;6.16;817;20;37;49;Ya;6,16
4;6;232;6.16;817;20;37;49;Ya;6,16
4;6;233;6.16;817;20;37;49;Ya;6,16
4;6;236;6.16;811;21;37;49;Ya;6,16
4;6;234;6.16;817;20;37;49;Ya;6,16
4;6;233;6.16;818;20;37;49;Ya;6,16
4;6;234;6.14;817;20;37;49;Ya;6,14
4;6;233;6.14;817;20;37;49;Ya;6,14
4;6;233;6.16;817;20;37;49;Ya;6,16
4;6;232;6.14;817;20;37;49;Ya;6,14
4;6;232;6.16;817;20;37;49;Ya;6,16
4;6;233;6.14;817;20;37;49;Ya;6,14
4;6;233;6.14;817;20;37;49;Ya;6,14
4;6;234;6.14;817;20;37;49;Ya;6,14
4;6;233;6.14;817;20;37;49;Ya;6,14
4;6;234;6.14;817;20;37;49;Ya;6,14
4;6;233;6.14;817;20;37;49;Ya;6,14
4;6;234;6.13;817;20;37;49;Ya;6,13
4;6;233;6.14;818;20;37;49;Ya;6,14
4;6;234;6.14;817;20;37;48;Ya;6,14
4;6;234;6.13;817;20;37;48;Ya;6,13
5;1;234;4.53;818;70;37;46;Ya;4,53
5;1;233;4.55;818;70;37;46;Ya;4,55
5;1;234;4.53;818;70;37;46;Ya;4,53
5;1;233;4.55;818;70;37;46;Ya;4,55
5;1;234;4.53;817;70;37;46;Ya;4,53
5;1;234;4.53;817;70;37;46;Ya;4,53
5;1;235;4.52;817;70;37;46;Ya;4,52
5;1;235;4.52;817;70;37;46;Ya;4,52
5;1;236;4.5;816;70;37;46;Ya;4,50
5;1;235;4.52;817;70;37;46;Ya;4,52
5;1;235;4.52;818;70;37;46;Ya;4,52
5;1;234;4.53;818;70;37;46;Ya;4,53
5;1;235;4.52;818;70;37;46;Ya;4,52
5;1;234;4.53;818;70;37;46;Ya;4,53
5;1;235;4.52;819;70;37;46;Ya;4,52
5;1;234;4.53;819;70;37;46;Ya;4,53
5;1;235;4.52;819;70;37;46;Ya;4,52
5;1;234;4.53;819;70;37;46;Ya;4,53
5;1;235;4.52;819;70;37;46;Ya;4,52
5;1;234;4.53;820;70;37;46;Ya;4,53
5;1;234;4.53;820;70;37;46;Ya;4,53
5;1;233;4.55;820;70;37;46;Ya;4,55
5;1;234;4.53;820;70;37;46;Ya;4,53
5;1;234;4.53;820;70;37;46;Ya;4,53
5;1;234;4.53;820;70;37;46;Ya;4,53
5;1;234;4.53;821;70;37;46;Ya;4,53
5;1;234;4.53;821;70;37;46;Ya;4,53
5;1;234;4.53;821;70;37;46;Ya;4,53
5;1;234;4.53;821;70;37;46;Ya;4,53
5;1;233;4.55;821;70;37;46;Ya;4,55
5;1;233;4.55;821;70;37;46;Ya;4,55
5;1;233;4.55;821;70;37;46;Ya;4,55
5;1;233;4.55;821;70;37;46;Ya;4,55
5;1;233;4.55;821;70;37;46;Ya;4,55
5;1;234;4.53;822;70;37;46;Ya;4,53
5;1;233;4.55;822;70;37;46;Ya;4,55
5;1;234;4.53;822;70;37;46;Ya;4,53
5;1;233;4.55;822;70;37;46;Ya;4,55
5;1;233;4.55;822;70;37;45;Ya;4,55
5;1;233;4.55;822;70;37;45;Ya;4,55
5;1;233;4.55;822;70;37;45;Ya;4,55
5;1;233;4.55;822;70;37;45;Ya;4,55
5;1;233;4.55;822;70;37;45;Ya;4,55
5;1;233;4.55;822;70;37;45;Ya;4,55
5;1;233;4.55;823;70;37;45;Ya;4,55
5;1;233;4.55;822;70;37;45;Ya;4,55
5;1;233;4.55;822;70;37;45;Ya;4,55
5;1;233;4.55;822;70;37;45;Ya;4,55
5;1;234;4.53;821;70;37;45;Ya;4,53
5;1;232;4.56;822;70;37;45;Ya;4,56
5;1;232;4.56;822;70;37;45;Ya;4,56
5;1;233;4.55;823;70;37;45;Ya;4,55
5;1;232;4.56;822;70;37;45;Ya;4,56
5;1;233;4.55;823;70;37;45;Ya;4,55
5;1;232;4.56;822;70;37;45;Ya;4,56
5;1;233;4.55;823;70;37;45;Ya;4,55
5;1;233;4.55;823;70;37;45;Ya;4,55
5;1;233;4.55;823;70;37;45;Ya;4,55
5;1;233;4.55;822;70;37;45;Ya;4,55
5;1;233;4.55;824;69;37;45;Ya;4,55
5;1;231;4.57;824;69;37;45;Ya;4,57
5;1;232;4.56;824;69;37;45;Ya;4,56
5;1;231;4.57;824;69;37;45;Ya;4,57
5;1;232;4.56;824;69;37;45;Ya;4,56
5;1;232;4.56;824;69;37;45;Ya;4,56
5;1;233;4.55;824;69;37;45;Ya;4,55
5;1;232;4.56;824;69;37;45;Ya;4,56
5;1;232;4.56;825;69;37;45;Ya;4,56
5;1;231;4.57;825;69;37;45;Ya;4,57
5;1;233;4.55;824;69;37;45;Ya;4,55
5;1;233;4.55;824;69;37;45;Ya;4,55
5;1;233;4.55;824;69;37;45;Ya;4,55
5;1;233;4.55;825;69;37;45;Ya;4,55
5;1;233;4.55;825;69;37;45;Ya;4,55
5;1;232;4.56;825;69;37;45;Ya;4,56
5;1;232;4.56;825;69;37;45;Ya;4,56
5;1;231;4.57;825;69;37;45;Ya;4,57
5;1;232;4.56;826;69;37;45;Ya;4,56
5;1;232;4.56;826;69;37;45;Ya;4,56
5;1;233;4.55;826;69;37;45;Ya;4,55
5;1;232;4.56;826;69;37;45;Ya;4,56
5;1;233;4.55;826;69;37;45;Ya;4,55
5;1;232;4.56;826;69;37;45;Ya;4,56
5;1;233;4.55;826;69;37;45;Ya;4,55
5;1;232;4.56;826;69;37;45;Ya;4,56
5;1;233;4.55;826;69;37;45;Ya;4,55
5;1;232;4.56;826;69;37;45;Ya;4,56
5;1;233;4.55;826;69;37;45;Ya;4,55
5;1;232;4.56;827;69;37;45;Ya;4,56
5;1;232;4.56;826;69;37;45;Ya;4,56
5;1;232;4.56;826;69;37;45;Ya;4,56
5;1;233;4.55;826;69;37;45;Ya;4,55
5;1;232;4.56;827;69;37;45;Ya;4,56
5;1;233;4.55;827;69;38;44;Ya;4,55
5;1;232;4.56;827;69;38;44;Ya;4,56
5;1;233;4.55;827;69;38;44;Ya;4,55
5;1;232;4.56;827;69;38;44;Ya;4,56
5;1;233;4.55;827;69;38;44;Ya;4,55
5;1;232;4.56;827;69;38;44;Ya;4,56
5;1;234;4.53;826;69;38;44;Ya;4,53
5;1;234;4.53;825;69;38;44;Ya;4,53
5;1;235;4.52;826;69;38;44;Ya;4,52
5;1;233;4.55;826;69;38;44;Ya;4,55
5;1;233;4.55;827;69;38;44;Ya;4,55
5;1;232;4.56;827;69;38;44;Ya;4,56
5;1;233;4.55;827;69;38;44;Ya;4,55
5;1;233;4.55;827;69;38;44;Ya;4,55
5;1;233;4.55;827;69;38;44;Ya;4,55
5;1;232;4.56;828;69;38;44;Ya;4,56
5;1;233;4.55;828;69;38;45;Ya;4,55
5;1;231;4.57;828;69;38;45;Ya;4,57
5;1;232;4.56;828;69;38;45;Ya;4,56
5;1;231;4.57;828;69;38;45;Ya;4,57
5;1;232;4.56;828;69;38;45;Ya;4,56
5;1;232;4.56;828;69;38;45;Ya;4,56
5;1;233;4.55;828;69;38;45;Ya;4,55
5;1;233;4.55;827;69;38;45;Ya;4,55
5;1;233;4.55;827;69;38;45;Ya;4,55
5;1;232;4.56;827;69;38;45;Ya;4,56
5;1;233;4.55;827;69;38;45;Ya;4,55
5;1;232;4.56;828;69;38;45;Ya;4,56
5;1;232;4.56;828;69;38;44;Ya;4,56
5;1;232;4.56;827;69;38;44;Ya;4,56
5;1;232;4.56;828;69;38;44;Ya;4,56
5;1;232;4.56;828;69;38;44;Ya;4,56
5;1;232;4.56;828;69;38;44;Ya;4,56
5;1;231;4.57;828;69;38;44;Ya;4,57
5;1;232;4.56;829;69;38;44;Ya;4,56
5;1;231;4.57;829;69;38;44;Ya;4,57
5;1;232;4.56;829;69;38;44;Ya;4,56
5;1;230;4.59;829;69;38;44;Ya;4,59
5;1;230;4.59;829;69;38;44;Ya;4,59
5;1;231;4.57;829;69;38;44;Ya;4,57
5;1;230;4.59;829;69;38;44;Ya;4,59
5;1;231;4.57;829;69;38;44;Ya;4,57
5;1;231;4.57;829;69;38;44;Ya;4,57
5;1;232;4.56;829;69;38;44;Ya;4,56
5;1;231;4.57;829;69;38;44;Ya;4,57
5;1;232;4.56;830;69;38;44;Ya;4,56
5;1;230;4.59;829;69;38;44;Ya;4,59
5;1;231;4.57;830;69;38;44;Ya;4,57
5;1;230;4.59;830;69;38;44;Ya;4,59
5;1;231;4.57;830;69;38;44;Ya;4,57
5;1;231;4.57;829;69;38;44;Ya;4,57
5;1;232;4.56;829;69;38;44;Ya;4,56
5;1;232;4.56;829;69;38;44;Ya;4,56
5;1;233;4.55;829;69;38;44;Ya;4,55
5;1;232;4.56;829;69;38;44;Ya;4,56
5;1;232;4.56;830;69;38;44;Ya;4,56
5;1;230;4.59;830;69;38;44;Ya;4,59
5;1;232;4.56;830;69;38;44;Ya;4,56
5;1;231;4.57;830;69;38;44;Ya;4,57
5;2;231;4.57;830;69;38;44;Ya;4,57
5;2;230;4.59;830;69;38;44;Ya;4,59
5;2;231;4.57;831;69;38;44;Ya;4,57
5;2;231;4.57;831;69;38;44;Ya;4,57
5;2;232;4.56;830;69;38;43;Ya;4,56
5;2;231;4.57;830;69;38;43;Ya;4,57
5;2;232;4.56;830;69;38;43;Ya;4,56
5;2;232;4.56;830;69;38;43;Ya;4,56
5;2;232;4.56;830;69;38;43;Ya;4,56
5;2;232;4.56;830;69;38;43;Ya;4,56
5;2;233;4.55;829;69;38;43;Ya;4,55
5;2;232;4.56;830;69;38;43;Ya;4,56
5;2;233;4.55;829;69;38;43;Ya;4,55
5;2;232;4.56;830;69;38;43;Ya;4,56
5;2;233;4.55;830;69;38;43;Ya;4,55
5;2;232;4.56;830;69;38;43;Ya;4,56
5;2;233;4.55;830;69;38;43;Ya;4,55
5;2;233;4.55;830;69;38;43;Ya;4,55
5;2;233;4.55;830;69;38;43;Ya;4,55
5;2;233;4.55;830;69;38;43;Ya;4,55
5;2;233;4.55;830;69;38;43;Ya;4,55
5;2;233;4.55;830;69;38;43;Ya;4,55
5;2;232;4.56;830;69;38;43;Ya;4,56
5;2;233;4.55;830;69;38;43;Ya;4,55
5;2;232;4.56;830;69;38;43;Ya;4,56
5;2;233;4.55;830;69;38;43;Ya;4,55
5;2;233;4.55;830;69;38;43;Ya;4,55
5;2;233;4.55;829;69;38;43;Ya;4,55
5;2;234;4.53;826;69;38;43;Ya;4,53
5;2;234;4.53;829;69;38;43;Ya;4,53
5;2;233;4.55;829;69;38;43;Ya;4,55
5;2;234;4.53;828;69;38;43;Ya;4,53
5;2;233;4.55;829;69;38;43;Ya;4,55
5;2;233;4.55;830;69;38;43;Ya;4,55
5;2;233;4.55;829;69;38;43;Ya;4,55
5;2;234;4.53;829;69;38;43;Ya;4,53
5;2;233;4.55;830;69;38;43;Ya;4,55
5;2;234;4.53;830;69;38;43;Ya;4,53
5;2;234;4.53;829;69;38;43;Ya;4,53
5;2;235;4.52;829;69;38;43;Ya;4,52
5;2;234;4.53;829;69;38;43;Ya;4,53
5;2;235;4.52;830;69;38;43;Ya;4,52
5;2;234;4.53;830;69;38;43;Ya;4,53
5;2;235;4.52;830;69;38;43;Ya;4,52
5;2;234;4.53;829;69;38;43;Ya;4,53
5;2;234;4.53;830;69;38;43;Ya;4,53
5;2;234;4.53;830;69;38;43;Ya;4,53
5;2;234;4.53;830;69;38;44;Ya;4,53
5;2;234;4.53;830;69;38;44;Ya;4,53
5;2;234;4.53;830;69;38;44;Ya;4,53
5;2;234;4.53;830;69;38;44;Ya;4,53
5;2;234;4.53;830;69;38;44;Ya;4,53
5;2;235;4.52;830;69;38;44;Ya;4,52
5;2;235;4.52;830;69;38;44;Ya;4,52
5;2;234;4.53;830;69;38;44;Ya;4,53
5;2;235;4.52;830;69;38;44;Ya;4,52
5;2;234;4.53;831;69;38;44;Ya;4,53
5;2;235;4.52;830;69;38;44;Ya;4,52
5;2;234;4.53;830;69;38;44;Ya;4,53
5;2;235;4.52;830;69;38;44;Ya;4,52
5;2;234;4.53;830;69;38;44;Ya;4,53
5;2;234;4.53;830;69;38;43;Ya;4,53
5;2;233;4.55;830;69;38;43;Ya;4,55
5;2;234;4.53;830;69;38;43;Ya;4,53
5;2;234;4.53;830;69;38;43;Ya;4,53
5;2;234;4.53;831;69;38;43;Ya;4,53
5;2;234;4.53;830;69;38;43;Ya;4,53
5;2;234;4.53;831;69;38;42;Ya;4,53
5;2;234;4.53;831;69;38;42;Ya;4,53
5;2;234;4.53;831;69;38;42;Ya;4,53
5;2;234;4.53;831;69;38;42;Ya;4,53
5;2;235;4.52;831;69;38;42;Ya;4,52
5;2;235;4.52;830;69;38;42;Ya;4,52
5;2;235;4.52;831;69;38;42;Ya;4,52
5;2;234;4.53;832;69;38;42;Ya;4,53
5;2;235;4.52;831;69;38;42;Ya;4,52
5;2;234;4.53;831;69;38;42;Ya;4,53
5;2;234;4.53;832;69;38;43;Ya;4,53
5;2;234;4.53;832;69;38;43;Ya;4,53
5;2;234;4.53;832;69;38;43;Ya;4,53
5;2;233;4.55;832;69;38;43;Ya;4,55
5;2;234;4.53;832;69;38;43;Ya;4,53
5;2;234;4.53;832;69;38;43;Ya;4,53
5;2;233;4.55;833;69;38;43;Ya;4,55
5;2;233;4.55;832;69;38;43;Ya;4,55
5;2;234;4.53;832;69;38;43;Ya;4,53
5;2;234;4.53;832;69;38;43;Ya;4,53
